scoreboard_id,team_name,bowler_names,overs_bowled,maiden_oversbowled,runs_given,wickets_taken,Economy,dotballs,scoreboard_url
2448,Mumbai Indians,Harbhajan Singh,4,1,23,0,5.75,11,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/delhi-daredevils-vs-mumbai-indians-16th-match-729309/full-scorecard
2449,Mumbai Indians,Corey Anderson,2,0,16,1,8,3,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/delhi-daredevils-vs-mumbai-indians-16th-match-729309/full-scorecard
2450,Mumbai Indians,Rohit Sharma,2,0,20,1,10,4,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/delhi-daredevils-vs-mumbai-indians-16th-match-729309/full-scorecard
2451,Sunrisers Hyderabad,Dale Steyn,4,0,20,0,5,13,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/sunrisers-hyderabad-vs-chennai-super-kings-17th-match-729311/full-scorecard
2452,Sunrisers Hyderabad,Bhuvneshwar Kumar,4,0,23,2,5.75,12,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/sunrisers-hyderabad-vs-chennai-super-kings-17th-match-729311/full-scorecard
2453,Sunrisers Hyderabad,Karn Sharma,4,0,35,1,8.75,7,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/sunrisers-hyderabad-vs-chennai-super-kings-17th-match-729311/full-scorecard
2454,Sunrisers Hyderabad,Amit Mishra,3.3,0,27,0,7.71,5,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/sunrisers-hyderabad-vs-chennai-super-kings-17th-match-729311/full-scorecard
2455,Sunrisers Hyderabad,Ishant Sharma,4,0,37,2,9.25,11,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/sunrisers-hyderabad-vs-chennai-super-kings-17th-match-729311/full-scorecard
2456,Royal Challengers Bangalore,Mitchell Starc,4,0,15,0,3.75,16,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kings-xi-punjab-vs-royal-challengers-bangalore-18th-match-729313/full-scorecard
2457,Royal Challengers Bangalore,Albie Morkel,2,0,24,0,12,3,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kings-xi-punjab-vs-royal-challengers-bangalore-18th-match-729313/full-scorecard
2458,Royal Challengers Bangalore,Varun Aaron,3.5,0,29,2,7.56,10,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kings-xi-punjab-vs-royal-challengers-bangalore-18th-match-729313/full-scorecard
2459,Royal Challengers Bangalore,Ashok Dinda,3,0,19,1,6.33,8,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kings-xi-punjab-vs-royal-challengers-bangalore-18th-match-729313/full-scorecard
2460,Royal Challengers Bangalore,Yuzvendra Chahal,4,0,23,2,5.75,8,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kings-xi-punjab-vs-royal-challengers-bangalore-18th-match-729313/full-scorecard
2461,Royal Challengers Bangalore,Yuvraj Singh,2,0,13,0,6.5,3,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kings-xi-punjab-vs-royal-challengers-bangalore-18th-match-729313/full-scorecard
2462,Rajasthan Royals,Stuart Binny,1,0,7,0,7,1,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kolkata-knight-riders-vs-rajasthan-royals-19th-match-729315/full-scorecard
2463,Rajasthan Royals,Kane Richardson,4,0,28,1,7,11,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kolkata-knight-riders-vs-rajasthan-royals-19th-match-729315/full-scorecard
2464,Rajasthan Royals,James Faulkner,2,0,11,3,5.5,8,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kolkata-knight-riders-vs-rajasthan-royals-19th-match-729315/full-scorecard
2465,Rajasthan Royals,Iqbal Abdulla,2,0,17,0,8.5,3,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kolkata-knight-riders-vs-rajasthan-royals-19th-match-729315/full-scorecard
2466,Rajasthan Royals,Shane Watson,3,0,26,0,8.66,6,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kolkata-knight-riders-vs-rajasthan-royals-19th-match-729315/full-scorecard
2467,Rajasthan Royals,Rajat Bhatia,4,0,29,1,7.25,6,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kolkata-knight-riders-vs-rajasthan-royals-19th-match-729315/full-scorecard
2468,Rajasthan Royals,Pravin Tambe,4,0,31,2,7.75,8,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kolkata-knight-riders-vs-rajasthan-royals-19th-match-729315/full-scorecard
2469,Sunrisers Hyderabad,Dale Steyn,4,0,20,2,5,15,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-sunrisers-hyderabad-20th-match-729317/full-scorecard
2470,Sunrisers Hyderabad,Bhuvneshwar Kumar,4,0,17,2,4.25,16,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-sunrisers-hyderabad-20th-match-729317/full-scorecard
2471,Sunrisers Hyderabad,Karn Sharma,4,0,33,0,8.25,8,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-sunrisers-hyderabad-20th-match-729317/full-scorecard
2472,Sunrisers Hyderabad,Daren Sammy,2,0,20,1,10,2,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-sunrisers-hyderabad-20th-match-729317/full-scorecard
2473,Sunrisers Hyderabad,Amit Mishra,4,0,54,0,13.5,5,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-sunrisers-hyderabad-20th-match-729317/full-scorecard
2474,Sunrisers Hyderabad,Irfan Pathan,2,0,10,2,5,7,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-sunrisers-hyderabad-20th-match-729317/full-scorecard
2475,Chennai Super Kings,Ben Hilfenhaus,3,0,26,0,8.66,10,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/chennai-super-kings-vs-kolkata-knight-riders-21st-match-733971/full-scorecard
2476,Chennai Super Kings,Ishwar Pandey,2,0,20,0,10,5,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/chennai-super-kings-vs-kolkata-knight-riders-21st-match-733971/full-scorecard
2477,Chennai Super Kings,Mohit Sharma,3,0,22,3,7.33,7,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/chennai-super-kings-vs-kolkata-knight-riders-21st-match-733971/full-scorecard
2478,Chennai Super Kings,Ravichandran Ashwin,4,0,21,1,5.25,11,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/chennai-super-kings-vs-kolkata-knight-riders-21st-match-733971/full-scorecard
2479,Chennai Super Kings,Ravindra Jadeja,4,0,12,4,3,14,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/chennai-super-kings-vs-kolkata-knight-riders-21st-match-733971/full-scorecard
2480,Chennai Super Kings,Suresh Raina,1,0,10,0,10,2,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/chennai-super-kings-vs-kolkata-knight-riders-21st-match-733971/full-scorecard
2481,Kings XI Punjab,Sandeep Sharma,3.1,0,29,2,9.15,12,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-kings-xi-punjab-22nd-match-733973/full-scorecard
2482,Kings XI Punjab,Lakshmipathy Balaji,4,0,38,1,9.5,9,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-kings-xi-punjab-22nd-match-733973/full-scorecard
2483,Kings XI Punjab,Mitchell Johnson,4,0,37,0,9.25,11,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-kings-xi-punjab-22nd-match-733973/full-scorecard
2484,Kings XI Punjab,Axar Patel,4,0,40,0,10,6,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-kings-xi-punjab-22nd-match-733973/full-scorecard
2485,Kings XI Punjab,Rishi Dhawan,4,0,23,2,5.75,12,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-kings-xi-punjab-22nd-match-733973/full-scorecard
2486,Delhi Daredevils,Shahbaz Nadeem,4,0,30,1,7.5,9,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/delhi-daredevils-vs-rajasthan-royals-23rd-match-733975/full-scorecard
2487,Delhi Daredevils,Mohammed Shami,4,0,22,1,5.5,10,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/delhi-daredevils-vs-rajasthan-royals-23rd-match-733975/full-scorecard
2488,Delhi Daredevils,Wayne Parnell,4,0,35,1,8.75,11,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/delhi-daredevils-vs-rajasthan-royals-23rd-match-733975/full-scorecard
2489,Delhi Daredevils,Jaydev Unadkat,3.3,0,36,0,10.28,7,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/delhi-daredevils-vs-rajasthan-royals-23rd-match-733975/full-scorecard
2490,Delhi Daredevils,Rahul Sharma,3,0,32,0,10.66,4,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/delhi-daredevils-vs-rajasthan-royals-23rd-match-733975/full-scorecard
2491,Sunrisers Hyderabad,Dale Steyn,4,0,39,0,9.75,11,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/royal-challengers-bangalore-vs-sunrisers-hyderabad-24th-match-733977/full-scorecard
2492,Sunrisers Hyderabad,Bhuvneshwar Kumar,4,0,16,2,4,18,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/royal-challengers-bangalore-vs-sunrisers-hyderabad-24th-match-733977/full-scorecard
2493,Sunrisers Hyderabad,Ishant Sharma,3,0,35,0,11.66,6,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/royal-challengers-bangalore-vs-sunrisers-hyderabad-24th-match-733977/full-scorecard
2494,Sunrisers Hyderabad,Karn Sharma,4,0,17,3,4.25,14,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/royal-challengers-bangalore-vs-sunrisers-hyderabad-24th-match-733977/full-scorecard
2495,Sunrisers Hyderabad,Irfan Pathan,2.5,0,25,0,8.82,7,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/royal-challengers-bangalore-vs-sunrisers-hyderabad-24th-match-733977/full-scorecard
2496,Sunrisers Hyderabad,Daren Sammy,2,0,25,0,12.5,3,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/royal-challengers-bangalore-vs-sunrisers-hyderabad-24th-match-733977/full-scorecard
2497,Rajasthan Royals,Shane Watson,4,0,21,3,5.25,13,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/rajasthan-royals-vs-kolkata-knight-riders-25th-match-733979/full-scorecard
2498,Rajasthan Royals,Tim Southee,3,0,33,0,11,7,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/rajasthan-royals-vs-kolkata-knight-riders-25th-match-733979/full-scorecard
2499,Rajasthan Royals,Pravin Tambe,4,0,26,3,6.5,7,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/rajasthan-royals-vs-kolkata-knight-riders-25th-match-733979/full-scorecard
2500,Rajasthan Royals,James Faulkner,4,0,27,0,6.75,8,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/rajasthan-royals-vs-kolkata-knight-riders-25th-match-733979/full-scorecard
2501,Rajasthan Royals,Rajat Bhatia,3,0,30,0,10,3,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/rajasthan-royals-vs-kolkata-knight-riders-25th-match-733979/full-scorecard
2502,Rajasthan Royals,Rahul Tewatia,2,0,18,0,9,2,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/rajasthan-royals-vs-kolkata-knight-riders-25th-match-733979/full-scorecard
2503,Delhi Daredevils,Mohammed Shami,4,0,42,0,10.5,9,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/delhi-daredevils-vs-chennai-super-kings-26th-match-733981/full-scorecard
2504,Delhi Daredevils,Wayne Parnell,4,0,25,1,6.25,13,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/delhi-daredevils-vs-chennai-super-kings-26th-match-733981/full-scorecard
2505,Delhi Daredevils,Jaydev Unadkat,3.4,0,47,0,12.81,7,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/delhi-daredevils-vs-chennai-super-kings-26th-match-733981/full-scorecard
2506,Delhi Daredevils,Shahbaz Nadeem,4,0,27,0,6.75,10,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/delhi-daredevils-vs-chennai-super-kings-26th-match-733981/full-scorecard
2507,Delhi Daredevils,Laxmi Shukla,4,0,31,1,7.75,12,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/delhi-daredevils-vs-chennai-super-kings-26th-match-733981/full-scorecard
2508,Mumbai Indians,Pawan Suyal,3,0,35,1,11.66,8,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-royal-challengers-bangalore-27th-match-733983/full-scorecard
2509,Mumbai Indians,Jasprit Bumrah,4,0,22,2,5.5,13,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-royal-challengers-bangalore-27th-match-733983/full-scorecard
2510,Mumbai Indians,Harbhajan Singh,4,0,33,2,8.25,12,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-royal-challengers-bangalore-27th-match-733983/full-scorecard
2511,Mumbai Indians,Lasith Malinga,4,0,29,2,7.25,10,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-royal-challengers-bangalore-27th-match-733983/full-scorecard
2512,Mumbai Indians,Kieron Pollard,4,0,37,0,9.25,8,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-royal-challengers-bangalore-27th-match-733983/full-scorecard
2513,Mumbai Indians,Rohit Sharma,1,0,6,0,6,0,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-royal-challengers-bangalore-27th-match-733983/full-scorecard
2514,Delhi Daredevils,Mohammed Shami,4,0,23,0,5.75,8,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/delhi-daredevils-vs-kolkata-knight-riders-28th-match-733985/full-scorecard
2515,Delhi Daredevils,Wayne Parnell,4,0,21,2,5.25,13,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/delhi-daredevils-vs-kolkata-knight-riders-28th-match-733985/full-scorecard
2516,Delhi Daredevils,Laxmi Shukla,2,0,19,0,9.5,3,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/delhi-daredevils-vs-kolkata-knight-riders-28th-match-733985/full-scorecard
2517,Delhi Daredevils,Siddarth Kaul,3,0,29,0,9.66,3,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/delhi-daredevils-vs-kolkata-knight-riders-28th-match-733985/full-scorecard
2518,Delhi Daredevils,Jean-Paul Duminy,2,0,24,0,12,1,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/delhi-daredevils-vs-kolkata-knight-riders-28th-match-733985/full-scorecard
2519,Delhi Daredevils,Shahbaz Nadeem,3.2,0,34,0,10.2,2,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/delhi-daredevils-vs-kolkata-knight-riders-28th-match-733985/full-scorecard
2520,Kings XI Punjab,Sandeep Sharma,4,0,37,1,9.25,8,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kings-xi-punjab-vs-chennai-super-kings-29th-match-733987/full-scorecard
2521,Kings XI Punjab,Mitchell Johnson,4,0,37,2,9.25,9,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kings-xi-punjab-vs-chennai-super-kings-29th-match-733987/full-scorecard
2522,Kings XI Punjab,Murali Kartik,4,0,40,0,10,5,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kings-xi-punjab-vs-chennai-super-kings-29th-match-733987/full-scorecard
2523,Kings XI Punjab,Axar Patel,4,0,28,0,7,4,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kings-xi-punjab-vs-chennai-super-kings-29th-match-733987/full-scorecard
2524,Kings XI Punjab,Glenn Maxwell,2,0,21,1,10.5,2,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kings-xi-punjab-vs-chennai-super-kings-29th-match-733987/full-scorecard
2525,Kings XI Punjab,Rishi Dhawan,2,0,23,1,11.5,3,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kings-xi-punjab-vs-chennai-super-kings-29th-match-733987/full-scorecard
2526,Sunrisers Hyderabad,Bhuvneshwar Kumar,4,0,14,4,3.5,17,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/rajasthan-royals-vs-sunrisers-hyderabad-30th-match-733989/full-scorecard
2527,Sunrisers Hyderabad,Dale Steyn,4,0,31,2,7.75,12,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/rajasthan-royals-vs-sunrisers-hyderabad-30th-match-733989/full-scorecard
2528,Sunrisers Hyderabad,Karn Sharma,4,0,20,1,5,7,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/rajasthan-royals-vs-sunrisers-hyderabad-30th-match-733989/full-scorecard
2529,Sunrisers Hyderabad,Moises Henriques,2,0,11,1,5.5,5,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/rajasthan-royals-vs-sunrisers-hyderabad-30th-match-733989/full-scorecard
2530,Sunrisers Hyderabad,Amit Mishra,4,0,13,0,3.25,13,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/rajasthan-royals-vs-sunrisers-hyderabad-30th-match-733989/full-scorecard
2531,Sunrisers Hyderabad,Irfan Pathan,1.5,0,8,1,4.36,4,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/rajasthan-royals-vs-sunrisers-hyderabad-30th-match-733989/full-scorecard
2532,Kings XI Punjab,Sandeep Sharma,4,0,25,3,6.25,15,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/royal-challengers-bangalore-vs-kings-xi-punjab-31st-match-733991/full-scorecard
2533,Kings XI Punjab,Mitchell Johnson,4,0,25,1,6.25,12,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/royal-challengers-bangalore-vs-kings-xi-punjab-31st-match-733991/full-scorecard
2534,Kings XI Punjab,Lakshmipathy Balaji,3,0,43,2,14.33,7,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/royal-challengers-bangalore-vs-kings-xi-punjab-31st-match-733991/full-scorecard
2535,Kings XI Punjab,Axar Patel,4,0,22,1,5.5,7,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/royal-challengers-bangalore-vs-kings-xi-punjab-31st-match-733991/full-scorecard
2536,Kings XI Punjab,Shivam Sharma,4,0,26,2,6.5,12,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/royal-challengers-bangalore-vs-kings-xi-punjab-31st-match-733991/full-scorecard
2537,Kings XI Punjab,Glenn Maxwell,1,0,24,0,24,0,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/royal-challengers-bangalore-vs-kings-xi-punjab-31st-match-733991/full-scorecard
2538,Delhi Daredevils,Mohammed Shami,1,0,6,0,6,4,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/delhi-daredevils-vs-sunrisers-hyderabad-32nd-match-733993/full-scorecard
2539,Delhi Daredevils,Siddarth Kaul,1,0,5,1,5,4,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/delhi-daredevils-vs-sunrisers-hyderabad-32nd-match-733993/full-scorecard
2540,Delhi Daredevils,Imran Tahir,1,0,7,0,7,1,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/delhi-daredevils-vs-sunrisers-hyderabad-32nd-match-733993/full-scorecard
2541,Delhi Daredevils,Rahul Shukla,1,0,13,1,13,1,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/delhi-daredevils-vs-sunrisers-hyderabad-32nd-match-733993/full-scorecard
2542,Delhi Daredevils,Laxmi Shukla,0.2,0,7,0,21,0,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/delhi-daredevils-vs-sunrisers-hyderabad-32nd-match-733993/full-scorecard
2543,Mumbai Indians,Praveen Kumar,4,0,31,2,7.75,12,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-chennai-super-kings-33rd-match-733995/full-scorecard
2544,Mumbai Indians,Lasith Malinga,4,0,15,2,3.75,11,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-chennai-super-kings-33rd-match-733995/full-scorecard
2545,Mumbai Indians,Jasprit Bumrah,4,0,33,0,8.25,9,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-chennai-super-kings-33rd-match-733995/full-scorecard
2546,Mumbai Indians,Harbhajan Singh,4,0,22,0,5.5,10,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-chennai-super-kings-33rd-match-733995/full-scorecard
2547,Mumbai Indians,Kieron Pollard,2.3,0,42,1,16.8,3,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-chennai-super-kings-33rd-match-733995/full-scorecard
2548,Mumbai Indians,Corey Anderson,1,0,11,0,11,2,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-chennai-super-kings-33rd-match-733995/full-scorecard
2549,Kings XI Punjab,Sandeep Sharma,4,0,32,0,8,11,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kings-xi-punjab-vs-kolkata-knight-riders-34th-match-733997/full-scorecard
2550,Kings XI Punjab,Mitchell Johnson,3,0,33,0,11,6,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kings-xi-punjab-vs-kolkata-knight-riders-34th-match-733997/full-scorecard
2551,Kings XI Punjab,Axar Patel,4,0,20,0,5,12,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kings-xi-punjab-vs-kolkata-knight-riders-34th-match-733997/full-scorecard
2552,Kings XI Punjab,Parvinder Awana,2,0,20,1,10,3,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kings-xi-punjab-vs-kolkata-knight-riders-34th-match-733997/full-scorecard
2553,Kings XI Punjab,Rishi Dhawan,4,0,32,0,8,2,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kings-xi-punjab-vs-kolkata-knight-riders-34th-match-733997/full-scorecard
2554,Kings XI Punjab,Glenn Maxwell,1,0,11,0,11,1,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kings-xi-punjab-vs-kolkata-knight-riders-34th-match-733997/full-scorecard
2555,Royal Challengers Bangalore,Albie Morkel,2,0,20,0,10,5,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/royal-challengers-bangalore-vs-rajasthan-royals-35th-match-733999/full-scorecard
2556,Royal Challengers Bangalore,Mitchell Starc,3,0,33,0,11,5,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/royal-challengers-bangalore-vs-rajasthan-royals-35th-match-733999/full-scorecard
2557,Royal Challengers Bangalore,Ashok Dinda,3,0,37,0,12.33,6,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/royal-challengers-bangalore-vs-rajasthan-royals-35th-match-733999/full-scorecard
2558,Royal Challengers Bangalore,Varun Aaron,2.5,0,41,0,14.47,6,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/royal-challengers-bangalore-vs-rajasthan-royals-35th-match-733999/full-scorecard
2559,Royal Challengers Bangalore,Yuvraj Singh,4,0,35,4,8.75,6,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/royal-challengers-bangalore-vs-rajasthan-royals-35th-match-733999/full-scorecard
2560,Royal Challengers Bangalore,Yuzvendra Chahal,4,0,24,1,6,8,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/royal-challengers-bangalore-vs-rajasthan-royals-35th-match-733999/full-scorecard
2561,Sunrisers Hyderabad,Dale Steyn,4,0,29,0,7.25,10,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/sunrisers-hyderabad-vs-mumbai-indians-36th-match-734001/full-scorecard
2562,Sunrisers Hyderabad,Bhuvneshwar Kumar,4,0,21,2,5.25,12,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/sunrisers-hyderabad-vs-mumbai-indians-36th-match-734001/full-scorecard
2563,Sunrisers Hyderabad,Irfan Pathan,2,0,29,0,14.5,4,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/sunrisers-hyderabad-vs-mumbai-indians-36th-match-734001/full-scorecard
2564,Sunrisers Hyderabad,Amit Mishra,3,0,33,0,11,3,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/sunrisers-hyderabad-vs-mumbai-indians-36th-match-734001/full-scorecard
2565,Sunrisers Hyderabad,Karn Sharma,2.4,0,25,0,9.37,5,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/sunrisers-hyderabad-vs-mumbai-indians-36th-match-734001/full-scorecard
2566,Sunrisers Hyderabad,Moises Henriques,3,0,23,1,7.66,7,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/sunrisers-hyderabad-vs-mumbai-indians-36th-match-734001/full-scorecard
2567,Rajasthan Royals,Ankit Sharma,4,0,20,2,5,13,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/chennai-super-kings-vs-rajasthan-royals-37th-match-734003/full-scorecard
2568,Rajasthan Royals,James Faulkner,3.4,0,37,1,10.09,6,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/chennai-super-kings-vs-rajasthan-royals-37th-match-734003/full-scorecard
2569,Rajasthan Royals,Pravin Tambe,4,0,34,0,8.5,6,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/chennai-super-kings-vs-rajasthan-royals-37th-match-734003/full-scorecard
2570,Rajasthan Royals,Kevon Cooper,4,0,25,1,6.25,9,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/chennai-super-kings-vs-rajasthan-royals-37th-match-734003/full-scorecard
2571,Rajasthan Royals,Rajat Bhatia,4,0,30,1,7.5,6,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/chennai-super-kings-vs-rajasthan-royals-37th-match-734003/full-scorecard
2572,Royal Challengers Bangalore,Muthiah Muralidaran,4,0,25,2,6.25,9,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/royal-challengers-bangalore-vs-delhi-daredevils-38th-match-734005/full-scorecard
2573,Royal Challengers Bangalore,Mitchell Starc,4,0,26,2,6.5,10,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/royal-challengers-bangalore-vs-delhi-daredevils-38th-match-734005/full-scorecard
2574,Royal Challengers Bangalore,Abu Nechim,4,0,40,1,10,7,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/royal-challengers-bangalore-vs-delhi-daredevils-38th-match-734005/full-scorecard
