ID,TeamName,BatsmanName,Wicket_Information,Outby_BowlerCatch,Outby_FielderCatch,Outby_Bowled,Outby_LBW,Outby_Runout,Player_RetiredHurt,Player_NotOut,Runs_Scored,Balls_Faced,Fours_hit,Sixes_hit,Strike_Rate,Season/Year,scoreboard_url
6514,Kolkata Knight Riders,Nitish Rana,c  Samson b Sakariya,,1,,,,,,22,25,1,1,88,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/rajasthan-royals-vs-kolkata-knight-riders-18th-match-1254075/full-scorecard
6515,Kolkata Knight Riders,Shubman Gill,run out (Buttler),,,,,1,,,11,19,1,0,57.89,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/rajasthan-royals-vs-kolkata-knight-riders-18th-match-1254075/full-scorecard
6516,Kolkata Knight Riders,Rahul Tripathi,c Parag b Mustafizur Rahman,,1,,,,,,36,26,1,2,138.46,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/rajasthan-royals-vs-kolkata-knight-riders-18th-match-1254075/full-scorecard
6517,Kolkata Knight Riders,Sunil Narine,c Jaiswal b Unadkat,,1,,,,,,6,7,1,0,85.71,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/rajasthan-royals-vs-kolkata-knight-riders-18th-match-1254075/full-scorecard
6518,Kolkata Knight Riders,Eoin Morgan,run out (Morris),,,,,1,,,0,0,0,0,,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/rajasthan-royals-vs-kolkata-knight-riders-18th-match-1254075/full-scorecard
6519,Kolkata Knight Riders,Dinesh Karthik,c Sakariya b Morris,,1,,,,,,25,24,4,0,104.16,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/rajasthan-royals-vs-kolkata-knight-riders-18th-match-1254075/full-scorecard
6520,Kolkata Knight Riders,Andre Russell,c Miller b Morris,,1,,,,,,9,7,0,1,128.57,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/rajasthan-royals-vs-kolkata-knight-riders-18th-match-1254075/full-scorecard
6521,Kolkata Knight Riders,Pat Cummins,c Parag b Morris,,1,,,,,,10,6,0,1,166.66,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/rajasthan-royals-vs-kolkata-knight-riders-18th-match-1254075/full-scorecard
6522,Kolkata Knight Riders,Shivam Mavi,b Morris,,,1,,,,,5,7,1,0,71.42,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/rajasthan-royals-vs-kolkata-knight-riders-18th-match-1254075/full-scorecard
6523,Kolkata Knight Riders,Prasidh Krishna,not out,,,,,,,1,0,0,0,0,,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/rajasthan-royals-vs-kolkata-knight-riders-18th-match-1254075/full-scorecard
6524,Chennai Super Kings,Ruturaj Gaikwad,c Jamieson b Chahal,,1,,,,,,33,25,4,1,132,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/chennai-super-kings-vs-royal-challengers-bangalore-19th-match-1254076/full-scorecard
6525,Chennai Super Kings,Faf du Plessis,c Christian b Patel,,1,,,,,,50,41,5,1,121.95,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/chennai-super-kings-vs-royal-challengers-bangalore-19th-match-1254076/full-scorecard
6526,Chennai Super Kings,Suresh Raina,c Padikkal b Patel,,1,,,,,,24,18,1,3,133.33,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/chennai-super-kings-vs-royal-challengers-bangalore-19th-match-1254076/full-scorecard
6527,Chennai Super Kings,Ambati Rayudu,c Jamieson b Patel,,1,,,,,,14,7,1,1,200,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/chennai-super-kings-vs-royal-challengers-bangalore-19th-match-1254076/full-scorecard
6528,Chennai Super Kings,Ravindra Jadeja,not out,,,,,,,1,62,28,4,5,221.42,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/chennai-super-kings-vs-royal-challengers-bangalore-19th-match-1254076/full-scorecard
6529,Chennai Super Kings,MS Dhoni ,not out,,,,,,,1,2,3,0,0,66.66,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/chennai-super-kings-vs-royal-challengers-bangalore-19th-match-1254076/full-scorecard
6530,Delhi Capitals,Prithvi Shaw,run out (Ahmed/Suchith),,,,,1,,,53,39,7,1,135.89,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/sunrisers-hyderabad-vs-delhi-capitals-20th-match-1254077/full-scorecard
6531,Delhi Capitals,Shikhar Dhawan,b Rashid Khan,,,1,,,,,28,26,3,0,107.69,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/sunrisers-hyderabad-vs-delhi-capitals-20th-match-1254077/full-scorecard
6532,Delhi Capitals,Rishabh Pant,c Suchith b Kaul,,1,,,,,,37,27,4,1,137.03,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/sunrisers-hyderabad-vs-delhi-capitals-20th-match-1254077/full-scorecard
6533,Delhi Capitals,Steven Smith,not out,,,,,,,1,34,25,3,1,136,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/sunrisers-hyderabad-vs-delhi-capitals-20th-match-1254077/full-scorecard
6534,Delhi Capitals,Shimron Hetmyer,c Williamson b Kaul,,1,,,,,,1,2,0,0,50,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/sunrisers-hyderabad-vs-delhi-capitals-20th-match-1254077/full-scorecard
6535,Delhi Capitals,Marcus Stoinis,not out,,,,,,,1,2,2,0,0,100,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/sunrisers-hyderabad-vs-delhi-capitals-20th-match-1254077/full-scorecard
6536,Punjab Kings,KL Rahul,c Narine b Cummins,,1,,,,,,19,20,2,1,95,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-kolkata-knight-riders-21st-match-1254078/full-scorecard
6537,Punjab Kings,Mayank Agarwal,c Tripathi b Narine,,1,,,,,,31,34,1,2,91.17,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-kolkata-knight-riders-21st-match-1254078/full-scorecard
6538,Punjab Kings,Chris Gayle,c  Karthik b Shivam Mavi,,1,,,,,,0,1,0,0,0,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-kolkata-knight-riders-21st-match-1254078/full-scorecard
6539,Punjab Kings,Deepak Hooda,c Morgan b Prasidh Krishna,,1,,,,,,1,4,0,0,25,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-kolkata-knight-riders-21st-match-1254078/full-scorecard
6540,Punjab Kings,Nicholas Pooran,b Varun,,,1,,,,,19,19,1,1,100,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-kolkata-knight-riders-21st-match-1254078/full-scorecard
6541,Punjab Kings,Moises Henriques,b Narine,,,1,,,,,2,3,0,0,66.66,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-kolkata-knight-riders-21st-match-1254078/full-scorecard
6542,Punjab Kings,M Shahrukh Khan,c Morgan b Prasidh Krishna,,1,,,,,,13,14,0,1,92.85,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-kolkata-knight-riders-21st-match-1254078/full-scorecard
6543,Punjab Kings,Chris Jordan,b Prasidh Krishna,,,1,,,,,30,18,1,3,166.66,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-kolkata-knight-riders-21st-match-1254078/full-scorecard
6544,Punjab Kings,Ravi Bishnoi,c Morgan b Cummins,,1,,,,,,1,4,0,0,25,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-kolkata-knight-riders-21st-match-1254078/full-scorecard
6545,Punjab Kings,Mohammed Shami,not out,,,,,,,1,1,2,0,0,50,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-kolkata-knight-riders-21st-match-1254078/full-scorecard
6546,Punjab Kings,Arshdeep Singh,not out,,,,,,,1,1,1,0,0,100,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-kolkata-knight-riders-21st-match-1254078/full-scorecard
6547,Royal Challengers Bangalore,Virat Kohli,b Avesh Khan,,,1,,,,,12,11,2,0,109.09,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/delhi-capitals-vs-royal-challengers-bangalore-22nd-match-1254079/full-scorecard
6548,Royal Challengers Bangalore,Devdutt Padikkal,b Sharma,,,1,,,,,17,14,3,0,121.42,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/delhi-capitals-vs-royal-challengers-bangalore-22nd-match-1254079/full-scorecard
6549,Royal Challengers Bangalore,Rajat Patidar,c Smith b Patel,,1,,,,,,31,22,0,2,140.9,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/delhi-capitals-vs-royal-challengers-bangalore-22nd-match-1254079/full-scorecard
6550,Royal Challengers Bangalore,Glenn Maxwell,c Smith b Mishra,,1,,,,,,25,20,1,2,125,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/delhi-capitals-vs-royal-challengers-bangalore-22nd-match-1254079/full-scorecard
6551,Royal Challengers Bangalore,AB de Villiers  ,not out,,,,,,,1,75,42,3,5,178.57,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/delhi-capitals-vs-royal-challengers-bangalore-22nd-match-1254079/full-scorecard
6552,Royal Challengers Bangalore,Washington Sundar,c & b Rabada,1,,,,,,,6,9,0,0,66.66,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/delhi-capitals-vs-royal-challengers-bangalore-22nd-match-1254079/full-scorecard
6553,Royal Challengers Bangalore,Daniel Sams,not out,,,,,,,1,3,2,0,0,150,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/delhi-capitals-vs-royal-challengers-bangalore-22nd-match-1254079/full-scorecard
6554,Sunrisers Hyderabad,David Warner,c Jadeja b Ngidi,,1,,,,,,57,55,3,2,103.63,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/chennai-super-kings-vs-sunrisers-hyderabad-23rd-match-1254080/full-scorecard
6555,Sunrisers Hyderabad,Jonny Bairstow,c Chahar b Curran,,1,,,,,,7,5,1,0,140,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/chennai-super-kings-vs-sunrisers-hyderabad-23rd-match-1254080/full-scorecard
6556,Sunrisers Hyderabad,Manish Pandey,c du Plessis b Ngidi,,1,,,,,,61,46,5,1,132.6,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/chennai-super-kings-vs-sunrisers-hyderabad-23rd-match-1254080/full-scorecard
6557,Sunrisers Hyderabad,Kane Williamson,not out,,,,,,,1,26,10,4,1,260,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/chennai-super-kings-vs-sunrisers-hyderabad-23rd-match-1254080/full-scorecard
6558,Sunrisers Hyderabad,Kedar Jadhav,not out,,,,,,,1,12,4,1,1,300,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/chennai-super-kings-vs-sunrisers-hyderabad-23rd-match-1254080/full-scorecard
6559,Rajasthan Royals,Jos Buttler,st  de Kock b Chahar,,,,,,,,41,32,3,3,128.12,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/mumbai-indians-vs-rajasthan-royals-24th-match-1254081/full-scorecard
6560,Rajasthan Royals,Yashasvi Jaiswal,c & b Chahar,1,,,,,,,32,20,2,2,160,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/mumbai-indians-vs-rajasthan-royals-24th-match-1254081/full-scorecard
6561,Rajasthan Royals,Sanju Samson,b Boult,,,1,,,,,42,27,5,0,155.55,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/mumbai-indians-vs-rajasthan-royals-24th-match-1254081/full-scorecard
6562,Rajasthan Royals,Shivam Dube,c & b Bumrah,1,,,,,,,35,31,2,2,112.9,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/mumbai-indians-vs-rajasthan-royals-24th-match-1254081/full-scorecard
6563,Rajasthan Royals,David Miller,not out,,,,,,,1,7,4,1,0,175,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/mumbai-indians-vs-rajasthan-royals-24th-match-1254081/full-scorecard
6564,Rajasthan Royals,Riyan Parag,not out,,,,,,,1,8,7,1,0,114.28,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/mumbai-indians-vs-rajasthan-royals-24th-match-1254081/full-scorecard
6565,Kolkata Knight Riders,Nitish Rana,st  Pant b Patel,,,,,,,,15,12,1,1,125,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/delhi-capitals-vs-kolkata-knight-riders-25th-match-1254082/full-scorecard
6566,Kolkata Knight Riders,Shubman Gill,c Smith b Avesh Khan,,1,,,,,,43,38,3,1,113.15,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/delhi-capitals-vs-kolkata-knight-riders-25th-match-1254082/full-scorecard
6567,Kolkata Knight Riders,Rahul Tripathi,c Lalit Yadav b Stoinis,,1,,,,,,19,17,2,0,111.76,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/delhi-capitals-vs-kolkata-knight-riders-25th-match-1254082/full-scorecard
6568,Kolkata Knight Riders,Eoin Morgan,c Smith b Lalit Yadav,,1,,,,,,0,2,0,0,0,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/delhi-capitals-vs-kolkata-knight-riders-25th-match-1254082/full-scorecard
6569,Kolkata Knight Riders,Sunil Narine,b Lalit Yadav,,,1,,,,,0,1,0,0,0,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/delhi-capitals-vs-kolkata-knight-riders-25th-match-1254082/full-scorecard
6570,Kolkata Knight Riders,Andre Russell,not out,,,,,,,1,45,27,2,4,166.66,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/delhi-capitals-vs-kolkata-knight-riders-25th-match-1254082/full-scorecard
6571,Kolkata Knight Riders,Dinesh Karthik,lbw b Patel,,,,1,,,,14,10,1,1,140,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/delhi-capitals-vs-kolkata-knight-riders-25th-match-1254082/full-scorecard
6572,Kolkata Knight Riders,Pat Cummins,not out,,,,,,,1,11,13,1,0,84.61,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/delhi-capitals-vs-kolkata-knight-riders-25th-match-1254082/full-scorecard
6573,Punjab Kings,KL Rahul,not out,,,,,,,1,91,57,7,5,159.64,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-royal-challengers-bangalore-26th-match-1254083/full-scorecard
6574,Punjab Kings,Prabhsimran Singh,c Kohli b Jamieson,,1,,,,,,7,7,1,0,100,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-royal-challengers-bangalore-26th-match-1254083/full-scorecard
6575,Punjab Kings,Chris Gayle,c  de Villiers b Sams,,1,,,,,,46,24,6,2,191.66,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-royal-challengers-bangalore-26th-match-1254083/full-scorecard
6576,Punjab Kings,Nicholas Pooran,c Shahbaz Ahmed b Jamieson,,1,,,,,,0,3,0,0,0,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-royal-challengers-bangalore-26th-match-1254083/full-scorecard
6577,Punjab Kings,Deepak Hooda,c Patidar b Shahbaz Ahmed,,1,,,,,,5,9,0,0,55.55,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-royal-challengers-bangalore-26th-match-1254083/full-scorecard
6578,Punjab Kings,M Shahrukh Khan,b Chahal,,,1,,,,,0,3,0,0,0,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-royal-challengers-bangalore-26th-match-1254083/full-scorecard
6579,Punjab Kings,Harpreet Brar,not out,,,,,,,1,25,17,1,2,147.05,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-royal-challengers-bangalore-26th-match-1254083/full-scorecard
6580,Chennai Super Kings,Ruturaj Gaikwad,c HH Pandya b Boult,,1,,,,,,4,4,1,0,100,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/mumbai-indians-vs-chennai-super-kings-27th-match-1254084/full-scorecard
6581,Chennai Super Kings,Faf du Plessis,c Bumrah b Pollard,,1,,,,,,50,28,2,4,178.57,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/mumbai-indians-vs-chennai-super-kings-27th-match-1254084/full-scorecard
6582,Chennai Super Kings,Moeen Ali,c  de Kock b Bumrah,,1,,,,,,58,36,5,5,161.11,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/mumbai-indians-vs-chennai-super-kings-27th-match-1254084/full-scorecard
6583,Chennai Super Kings,Suresh Raina,c KH Pandya b Pollard,,1,,,,,,2,4,0,0,50,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/mumbai-indians-vs-chennai-super-kings-27th-match-1254084/full-scorecard
6584,Chennai Super Kings,Ambati Rayudu,not out,,,,,,,1,72,27,4,7,266.66,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/mumbai-indians-vs-chennai-super-kings-27th-match-1254084/full-scorecard
6585,Chennai Super Kings,Ravindra Jadeja,not out,,,,,,,1,22,22,2,0,100,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/mumbai-indians-vs-chennai-super-kings-27th-match-1254084/full-scorecard
6586,Rajasthan Royals,Jos Buttler,b Sandeep Sharma,,,1,,,,,124,64,11,8,193.75,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/rajasthan-royals-vs-sunrisers-hyderabad-28th-match-1254085/full-scorecard
6587,Rajasthan Royals,Yashasvi Jaiswal,lbw b Rashid Khan,,,,1,,,,12,13,2,0,92.3,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/rajasthan-royals-vs-sunrisers-hyderabad-28th-match-1254085/full-scorecard
6588,Rajasthan Royals,Sanju Samson,c Abdul Samad b Shankar,,1,,,,,,48,33,4,2,145.45,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/rajasthan-royals-vs-sunrisers-hyderabad-28th-match-1254085/full-scorecard
6589,Rajasthan Royals,Riyan Parag,not out,,,,,,,1,15,8,0,1,187.5,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/rajasthan-royals-vs-sunrisers-hyderabad-28th-match-1254085/full-scorecard
6590,Rajasthan Royals,David Miller,not out,,,,,,,1,7,3,0,1,233.33,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/rajasthan-royals-vs-sunrisers-hyderabad-28th-match-1254085/full-scorecard
6591,Punjab Kings,Prabhsimran Singh,c Smith b Rabada,,1,,,,,,12,16,0,1,75,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-delhi-capitals-29th-match-1254086/full-scorecard
6592,Punjab Kings,Mayank Agarwal,not out,,,,,,,1,99,58,8,4,170.68,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-delhi-capitals-29th-match-1254086/full-scorecard
6593,Punjab Kings,Chris Gayle,b Rabada,,,1,,,,,13,9,1,1,144.44,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-delhi-capitals-29th-match-1254086/full-scorecard
6594,Punjab Kings,Dawid Malan,b Patel,,,1,,,,,26,26,1,1,100,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-delhi-capitals-29th-match-1254086/full-scorecard
6595,Punjab Kings,Deepak Hooda,run out (Hetmyer/Patel),,,,,1,,,1,1,0,0,100,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-delhi-capitals-29th-match-1254086/full-scorecard
6596,Punjab Kings,M Shahrukh Khan,c Hetmyer b Avesh Khan,,1,,,,,,4,5,0,0,80,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-delhi-capitals-29th-match-1254086/full-scorecard
6597,Punjab Kings,Chris Jordan,c Lalit Yadav b Rabada,,1,,,,,,2,3,0,0,66.66,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-delhi-capitals-29th-match-1254086/full-scorecard
6598,Punjab Kings,Harpreet Brar,not out,,,,,,,1,4,2,1,0,200,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-delhi-capitals-29th-match-1254086/full-scorecard
6599,Chennai Super Kings,Ruturaj Gaikwad,not out,,,,,,,1,88,58,9,4,151.72,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/chennai-super-kings-vs-mumbai-indians-30th-match-1254104/full-scorecard
6600,Chennai Super Kings,Faf du Plessis,c Milne b Boult,,1,,,,,,0,3,0,0,0,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/chennai-super-kings-vs-mumbai-indians-30th-match-1254104/full-scorecard
6601,Chennai Super Kings,Moeen Ali,c Tiwary b Milne,,1,,,,,,0,3,0,0,0,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/chennai-super-kings-vs-mumbai-indians-30th-match-1254104/full-scorecard
6602,Chennai Super Kings,Ambati Rayudu,retired hurt,,,,,,1,,0,3,0,0,0,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/chennai-super-kings-vs-mumbai-indians-30th-match-1254104/full-scorecard
6603,Chennai Super Kings,Suresh Raina,c Chahar b Boult,,1,,,,,,4,6,1,0,66.66,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/chennai-super-kings-vs-mumbai-indians-30th-match-1254104/full-scorecard
6604,Chennai Super Kings,MS Dhoni ,c Boult b Milne,,1,,,,,,3,5,0,0,60,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/chennai-super-kings-vs-mumbai-indians-30th-match-1254104/full-scorecard
6605,Chennai Super Kings,Ravindra Jadeja,c Pollard b Bumrah,,1,,,,,,26,33,1,0,78.78,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/chennai-super-kings-vs-mumbai-indians-30th-match-1254104/full-scorecard
6606,Chennai Super Kings,Dwayne Bravo,c Pandya b Bumrah,,1,,,,,,23,8,0,3,287.5,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/chennai-super-kings-vs-mumbai-indians-30th-match-1254104/full-scorecard
6607,Chennai Super Kings,Shardul Thakur,not out,,,,,,,1,1,1,0,0,100,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/chennai-super-kings-vs-mumbai-indians-30th-match-1254104/full-scorecard
6608,Royal Challengers Bangalore,Virat Kohli,lbw b Prasidh Krishna,,,,1,,,,5,4,1,0,125,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/kolkata-knight-riders-vs-royal-challengers-bangalore-31st-match-1254087/full-scorecard
6609,Royal Challengers Bangalore,Devdutt Padikkal,c  Karthik b Ferguson,,1,,,,,,22,20,3,0,110,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/kolkata-knight-riders-vs-royal-challengers-bangalore-31st-match-1254087/full-scorecard
6610,Royal Challengers Bangalore,Srikar Bharat,c Shubman Gill b Russell,,1,,,,,,16,19,1,0,84.21,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/kolkata-knight-riders-vs-royal-challengers-bangalore-31st-match-1254087/full-scorecard
6611,Royal Challengers Bangalore,Glenn Maxwell,b Varun,,,1,,,,,10,17,0,0,58.82,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/kolkata-knight-riders-vs-royal-challengers-bangalore-31st-match-1254087/full-scorecard
6612,Royal Challengers Bangalore,AB de Villiers  ,b Russell,,,1,,,,,0,1,0,0,0,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/kolkata-knight-riders-vs-royal-challengers-bangalore-31st-match-1254087/full-scorecard
6613,Royal Challengers Bangalore,Sachin Baby,c Rana b Varun,,1,,,,,,7,17,0,0,41.17,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/kolkata-knight-riders-vs-royal-challengers-bangalore-31st-match-1254087/full-scorecard
6614,Royal Challengers Bangalore,Wanindu Hasaranga,lbw b Varun,,,,1,,,,0,1,0,0,0,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/kolkata-knight-riders-vs-royal-challengers-bangalore-31st-match-1254087/full-scorecard
6615,Royal Challengers Bangalore,Kyle Jamieson,run out (Varun),,,,,1,,,4,12,0,0,33.33,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/kolkata-knight-riders-vs-royal-challengers-bangalore-31st-match-1254087/full-scorecard
6616,Royal Challengers Bangalore,Harshal Patel,b Ferguson,,,1,,,,,12,10,2,0,120,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/kolkata-knight-riders-vs-royal-challengers-bangalore-31st-match-1254087/full-scorecard
6617,Royal Challengers Bangalore,Mohammed Siraj,c Varun b Russell,,1,,,,,,8,10,1,0,80,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/kolkata-knight-riders-vs-royal-challengers-bangalore-31st-match-1254087/full-scorecard
6618,Royal Challengers Bangalore,Yuzvendra Chahal,not out,,,,,,,1,2,6,0,0,33.33,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/kolkata-knight-riders-vs-royal-challengers-bangalore-31st-match-1254087/full-scorecard
6619,Rajasthan Royals,Evin Lewis,c Agarwal b Arshdeep Singh,,1,,,,,,36,21,7,1,171.42,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-rajasthan-royals-32nd-match-1254111/full-scorecard
6620,Rajasthan Royals,Yashasvi Jaiswal,c Agarwal b Harpreet Brar,,1,,,,,,49,36,6,2,136.11,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-rajasthan-royals-32nd-match-1254111/full-scorecard
6621,Rajasthan Royals,Sanju Samson,c  Rahul b Porel,,1,,,,,,4,5,0,0,80,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-rajasthan-royals-32nd-match-1254111/full-scorecard
6622,Rajasthan Royals,Liam Livingstone,c Allen b Arshdeep Singh,,1,,,,,,25,17,2,1,147.05,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-rajasthan-royals-32nd-match-1254111/full-scorecard
6623,Rajasthan Royals,Mahipal Lomror,c Markram b Arshdeep Singh,,1,,,,,,43,17,2,4,252.94,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-rajasthan-royals-32nd-match-1254111/full-scorecard
6624,Rajasthan Royals,Riyan Parag,c Markram b Mohammed Shami,,1,,,,,,4,5,0,0,80,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-rajasthan-royals-32nd-match-1254111/full-scorecard
6625,Rajasthan Royals,Rahul Tewatia,b Mohammed Shami,,,1,,,,,2,5,0,0,40,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-rajasthan-royals-32nd-match-1254111/full-scorecard
6626,Rajasthan Royals,Chris Morris,c Markram b Mohammed Shami,,1,,,,,,5,5,0,0,100,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-rajasthan-royals-32nd-match-1254111/full-scorecard
6627,Rajasthan Royals,Chetan Sakariya,c & b Arshdeep Singh,1,,,,,,,7,6,1,0,116.66,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-rajasthan-royals-32nd-match-1254111/full-scorecard
6628,Rajasthan Royals,Kartik Tyagi,b Arshdeep Singh,,,1,,,,,1,3,0,0,33.33,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-rajasthan-royals-32nd-match-1254111/full-scorecard
6629,Rajasthan Royals,Mustafizur Rahman,not out,,,,,,,1,0,0,0,0,,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-rajasthan-royals-32nd-match-1254111/full-scorecard
6630,Sunrisers Hyderabad,David Warner,c Patel b Nortje,,1,,,,,,0,3,0,0,0,2021,https://www.espncricinfo.com/series/ipl-2021-1249214/delhi-capitals-vs-sunrisers-hyderabad-33rd-match-1254105/full-scorecard
