ID,TeamName,BatsmanName,Wicket_Information,Outby_BowlerCatch,Outby_FielderCatch,Outby_Bowled,Outby_LBW,Outby_Runout,Player_RetiredHurt,Player_NotOut,Runs_Scored,Balls_Faced,Fours_hit,Sixes_hit,Strike_Rate,Season/Year,scoreboard_url
6053,Delhi Capitals,Shimron Hetmyer,not out,,,,,,,1,11,7,0,1,157.14,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/royal-challengers-bangalore-vs-delhi-capitals-19th-match-1216519/full-scorecard
6054,Mumbai Indians,Quinton de Kock,c  Buttler b Kartik Tyagi,,1,,,,,,23,15,3,1,153.33,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/mumbai-indians-vs-rajasthan-royals-20th-match-1216511/full-scorecard
6055,Mumbai Indians,Rohit Sharma,c Tewatia b Gopal,,1,,,,,,35,23,2,3,152.17,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/mumbai-indians-vs-rajasthan-royals-20th-match-1216511/full-scorecard
6056,Mumbai Indians,Suryakumar Yadav,not out,,,,,,,1,79,47,11,2,168.08,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/mumbai-indians-vs-rajasthan-royals-20th-match-1216511/full-scorecard
6057,Mumbai Indians,Ishan Kishan,c Samson b Gopal,,1,,,,,,0,1,0,0,0,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/mumbai-indians-vs-rajasthan-royals-20th-match-1216511/full-scorecard
6058,Mumbai Indians,Krunal Pandya,c Gopal b Archer,,1,,,,,,12,17,0,1,70.58,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/mumbai-indians-vs-rajasthan-royals-20th-match-1216511/full-scorecard
6059,Mumbai Indians,Hardik Pandya,not out,,,,,,,1,30,19,2,1,157.89,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/mumbai-indians-vs-rajasthan-royals-20th-match-1216511/full-scorecard
6060,Kolkata Knight Riders,Rahul Tripathi,c Watson b Bravo,,1,,,,,,81,51,8,3,158.82,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/kolkata-knight-riders-vs-chennai-super-kings-21st-match-1216501/full-scorecard
6061,Kolkata Knight Riders,Shubman Gill,c  Dhoni b Thakur,,1,,,,,,11,12,1,0,91.66,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/kolkata-knight-riders-vs-chennai-super-kings-21st-match-1216501/full-scorecard
6062,Kolkata Knight Riders,Nitish Rana,c Jadeja b Sharma,,1,,,,,,9,10,1,0,90,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/kolkata-knight-riders-vs-chennai-super-kings-21st-match-1216501/full-scorecard
6063,Kolkata Knight Riders,Sunil Narine,c du Plessis b Sharma,,1,,,,,,17,9,1,1,188.88,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/kolkata-knight-riders-vs-chennai-super-kings-21st-match-1216501/full-scorecard
6064,Kolkata Knight Riders,Eoin Morgan,c  Dhoni b Curran,,1,,,,,,7,10,1,0,70,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/kolkata-knight-riders-vs-chennai-super-kings-21st-match-1216501/full-scorecard
6065,Kolkata Knight Riders,Andre Russell,c  Dhoni b Thakur,,1,,,,,,2,4,0,0,50,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/kolkata-knight-riders-vs-chennai-super-kings-21st-match-1216501/full-scorecard
6066,Kolkata Knight Riders,Dinesh Karthik,c Thakur b Curran,,1,,,,,,12,11,1,0,109.09,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/kolkata-knight-riders-vs-chennai-super-kings-21st-match-1216501/full-scorecard
6067,Kolkata Knight Riders,Pat Cummins,not out,,,,,,,1,17,9,1,1,188.88,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/kolkata-knight-riders-vs-chennai-super-kings-21st-match-1216501/full-scorecard
6068,Kolkata Knight Riders,Kamlesh Nagarkoti,c du Plessis b Bravo,,1,,,,,,0,2,0,0,0,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/kolkata-knight-riders-vs-chennai-super-kings-21st-match-1216501/full-scorecard
6069,Kolkata Knight Riders,Shivam Mavi,c  Dhoni b Bravo,,1,,,,,,0,1,0,0,0,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/kolkata-knight-riders-vs-chennai-super-kings-21st-match-1216501/full-scorecard
6070,Kolkata Knight Riders,Varun Chakravarthy,run out (Jadeja/ Dhoni),,,,,1,,,1,1,0,0,100,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/kolkata-knight-riders-vs-chennai-super-kings-21st-match-1216501/full-scorecard
6071,Sunrisers Hyderabad,David Warner,c Maxwell b Ravi Bishnoi,,1,,,,,,52,40,5,1,130,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/sunrisers-hyderabad-vs-kings-xi-punjab-22nd-match-1216542/full-scorecard
6072,Sunrisers Hyderabad,Jonny Bairstow,lbw b Ravi Bishnoi,,,,1,,,,97,55,7,6,176.36,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/sunrisers-hyderabad-vs-kings-xi-punjab-22nd-match-1216542/full-scorecard
6073,Sunrisers Hyderabad,Abdul Samad,c Arshdeep Singh b Ravi Bishnoi,,1,,,,,,8,7,1,0,114.28,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/sunrisers-hyderabad-vs-kings-xi-punjab-22nd-match-1216542/full-scorecard
6074,Sunrisers Hyderabad,Manish Pandey,c & b Arshdeep Singh,1,,,,,,,1,2,0,0,50,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/sunrisers-hyderabad-vs-kings-xi-punjab-22nd-match-1216542/full-scorecard
6075,Sunrisers Hyderabad,Kane Williamson,not out,,,,,,,1,20,10,1,1,200,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/sunrisers-hyderabad-vs-kings-xi-punjab-22nd-match-1216542/full-scorecard
6076,Sunrisers Hyderabad,Priyam Garg,c Pooran b Arshdeep Singh,,1,,,,,,0,1,0,0,0,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/sunrisers-hyderabad-vs-kings-xi-punjab-22nd-match-1216542/full-scorecard
6077,Sunrisers Hyderabad,Abhishek Sharma,c Maxwell b Mohammed Shami,,1,,,,,,12,6,1,1,200,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/sunrisers-hyderabad-vs-kings-xi-punjab-22nd-match-1216542/full-scorecard
6078,Sunrisers Hyderabad,Rashid Khan,not out,,,,,,,1,0,0,0,0,,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/sunrisers-hyderabad-vs-kings-xi-punjab-22nd-match-1216542/full-scorecard
6079,Delhi Capitals,Prithvi Shaw,c & b Archer,1,,,,,,,19,10,2,1,190,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/rajasthan-royals-vs-delhi-capitals-23rd-match-1216500/full-scorecard
6080,Delhi Capitals,Shikhar Dhawan,c Jaiswal b Archer,,1,,,,,,5,4,1,0,125,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/rajasthan-royals-vs-delhi-capitals-23rd-match-1216500/full-scorecard
6081,Delhi Capitals,Shreyas Iyer,run out (Jaiswal),,,,,1,,,22,18,4,0,122.22,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/rajasthan-royals-vs-delhi-capitals-23rd-match-1216500/full-scorecard
6082,Delhi Capitals,Rishabh Pant,run out (sub [M Vohra]/Tewatia),,,,,1,,,5,9,0,0,55.55,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/rajasthan-royals-vs-delhi-capitals-23rd-match-1216500/full-scorecard
6083,Delhi Capitals,Marcus Stoinis,c Smith b Tewatia,,1,,,,,,39,30,0,4,130,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/rajasthan-royals-vs-delhi-capitals-23rd-match-1216500/full-scorecard
6084,Delhi Capitals,Shimron Hetmyer,c Tewatia b Kartik Tyagi,,1,,,,,,45,24,1,5,187.5,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/rajasthan-royals-vs-delhi-capitals-23rd-match-1216500/full-scorecard
6085,Delhi Capitals,Harshal Patel,c Tewatia b Archer,,1,,,,,,16,15,1,0,106.66,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/rajasthan-royals-vs-delhi-capitals-23rd-match-1216500/full-scorecard
6086,Delhi Capitals,Axar Patel,c  Buttler b Tye,,1,,,,,,17,8,2,1,212.5,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/rajasthan-royals-vs-delhi-capitals-23rd-match-1216500/full-scorecard
6087,Delhi Capitals,Kagiso Rabada,not out,,,,,,,1,2,3,0,0,66.66,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/rajasthan-royals-vs-delhi-capitals-23rd-match-1216500/full-scorecard
6088,Delhi Capitals,Ravichandran Ashwin,not out,,,,,,,1,0,1,0,0,0,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/rajasthan-royals-vs-delhi-capitals-23rd-match-1216500/full-scorecard
6089,Kolkata Knight Riders,Rahul Tripathi,b Mohammed Shami,,,1,,,,,4,10,1,0,40,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/kings-xi-punjab-vs-kolkata-knight-riders-24th-match-1216523/full-scorecard
6090,Kolkata Knight Riders,Shubman Gill,run out (Mandeep Singh/ Prabhsimran Singh),,,,,1,,,57,47,5,0,121.27,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/kings-xi-punjab-vs-kolkata-knight-riders-24th-match-1216523/full-scorecard
6091,Kolkata Knight Riders,Nitish Rana,run out (Mohammed Shami/Pooran),,,,,1,,,2,4,0,0,50,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/kings-xi-punjab-vs-kolkata-knight-riders-24th-match-1216523/full-scorecard
6092,Kolkata Knight Riders,Eoin Morgan,c Maxwell b Ravi Bishnoi,,1,,,,,,24,23,2,1,104.34,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/kings-xi-punjab-vs-kolkata-knight-riders-24th-match-1216523/full-scorecard
6093,Kolkata Knight Riders,Dinesh Karthik,run out (Pooran/ Prabhsimran Singh),,,,,1,,,58,29,8,2,200,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/kings-xi-punjab-vs-kolkata-knight-riders-24th-match-1216523/full-scorecard
6094,Kolkata Knight Riders,Andre Russell,c  Prabhsimran Singh b Arshdeep Singh,,1,,,,,,5,3,1,0,166.66,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/kings-xi-punjab-vs-kolkata-knight-riders-24th-match-1216523/full-scorecard
6095,Kolkata Knight Riders,Pat Cummins,not out,,,,,,,1,5,4,0,0,125,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/kings-xi-punjab-vs-kolkata-knight-riders-24th-match-1216523/full-scorecard
6096,Royal Challengers Bangalore,Devdutt Padikkal,c du Plessis b Thakur,,1,,,,,,33,34,2,1,97.05,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/chennai-super-kings-vs-royal-challengers-bangalore-25th-match-1216525/full-scorecard
6097,Royal Challengers Bangalore,Aaron Finch,b Chahar,,,1,,,,,2,9,0,0,22.22,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/chennai-super-kings-vs-royal-challengers-bangalore-25th-match-1216525/full-scorecard
6098,Royal Challengers Bangalore,Virat Kohli,not out,,,,,,,1,90,52,4,4,173.07,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/chennai-super-kings-vs-royal-challengers-bangalore-25th-match-1216525/full-scorecard
6099,Royal Challengers Bangalore,AB de Villiers  ,c  Dhoni b Thakur,,1,,,,,,0,2,0,0,0,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/chennai-super-kings-vs-royal-challengers-bangalore-25th-match-1216525/full-scorecard
6100,Royal Challengers Bangalore,Washington Sundar,c  Dhoni b Curran,,1,,,,,,10,10,0,1,100,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/chennai-super-kings-vs-royal-challengers-bangalore-25th-match-1216525/full-scorecard
6101,Royal Challengers Bangalore,Shivam Dube,not out,,,,,,,1,22,14,2,1,157.14,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/chennai-super-kings-vs-royal-challengers-bangalore-25th-match-1216525/full-scorecard
6102,Sunrisers Hyderabad,David Warner,b Archer,,,1,,,,,48,38,3,2,126.31,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/sunrisers-hyderabad-vs-rajasthan-royals-26th-match-1216507/full-scorecard
6103,Sunrisers Hyderabad,Jonny Bairstow,c Samson b Kartik Tyagi,,1,,,,,,16,19,0,1,84.21,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/sunrisers-hyderabad-vs-rajasthan-royals-26th-match-1216507/full-scorecard
6104,Sunrisers Hyderabad,Manish Pandey,c Tewatia b Unadkat,,1,,,,,,54,44,2,3,122.72,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/sunrisers-hyderabad-vs-rajasthan-royals-26th-match-1216507/full-scorecard
6105,Sunrisers Hyderabad,Kane Williamson,not out,,,,,,,1,22,12,0,2,183.33,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/sunrisers-hyderabad-vs-rajasthan-royals-26th-match-1216507/full-scorecard
6106,Sunrisers Hyderabad,Priyam Garg,run out (Archer/ Buttler),,,,,1,,,15,8,1,1,187.5,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/sunrisers-hyderabad-vs-rajasthan-royals-26th-match-1216507/full-scorecard
6107,Delhi Capitals,Prithvi Shaw,c KH Pandya b Boult,,1,,,,,,4,3,1,0,133.33,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/mumbai-indians-vs-delhi-capitals-27th-match-1216529/full-scorecard
6108,Delhi Capitals,Shikhar Dhawan,not out,,,,,,,1,69,52,6,1,132.69,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/mumbai-indians-vs-delhi-capitals-27th-match-1216529/full-scorecard
6109,Delhi Capitals,Ajinkya Rahane,lbw b KH Pandya,,,,1,,,,15,15,3,0,100,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/mumbai-indians-vs-delhi-capitals-27th-match-1216529/full-scorecard
6110,Delhi Capitals,Shreyas Iyer,c Boult b KH Pandya,,1,,,,,,42,33,5,0,127.27,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/mumbai-indians-vs-delhi-capitals-27th-match-1216529/full-scorecard
6111,Delhi Capitals,Marcus Stoinis,run out (Yadav/Chahar),,,,,1,,,13,8,2,0,162.5,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/mumbai-indians-vs-delhi-capitals-27th-match-1216529/full-scorecard
6112,Delhi Capitals,Alex Carey  ,not out,,,,,,,1,14,9,0,0,155.55,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/mumbai-indians-vs-delhi-capitals-27th-match-1216529/full-scorecard
6113,Royal Challengers Bangalore,Aaron Finch,b Prasidh Krishna,,,1,,,,,47,37,4,1,127.02,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/royal-challengers-bangalore-vs-kolkata-knight-riders-28th-match-1216540/full-scorecard
6114,Royal Challengers Bangalore,Devdutt Padikkal,b Russell,,,1,,,,,32,23,4,1,139.13,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/royal-challengers-bangalore-vs-kolkata-knight-riders-28th-match-1216540/full-scorecard
6115,Royal Challengers Bangalore,Virat Kohli,not out,,,,,,,1,33,28,1,0,117.85,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/royal-challengers-bangalore-vs-kolkata-knight-riders-28th-match-1216540/full-scorecard
6116,Royal Challengers Bangalore,AB de Villiers  ,not out,,,,,,,1,73,33,5,6,221.21,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/royal-challengers-bangalore-vs-kolkata-knight-riders-28th-match-1216540/full-scorecard
6117,Chennai Super Kings,Sam Curran,b Sandeep Sharma,,,1,,,,,31,21,3,2,147.61,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/sunrisers-hyderabad-vs-chennai-super-kings-29th-match-1216528/full-scorecard
6118,Chennai Super Kings,Faf du Plessis,c  Bairstow b Sandeep Sharma,,1,,,,,,0,1,0,0,0,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/sunrisers-hyderabad-vs-chennai-super-kings-29th-match-1216528/full-scorecard
6119,Chennai Super Kings,Shane Watson,c Pandey b Natarajan,,1,,,,,,42,38,1,3,110.52,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/sunrisers-hyderabad-vs-chennai-super-kings-29th-match-1216528/full-scorecard
6120,Chennai Super Kings,Ambati Rayudu,c Warner b Ahmed,,1,,,,,,41,34,3,2,120.58,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/sunrisers-hyderabad-vs-chennai-super-kings-29th-match-1216528/full-scorecard
1946,Chennai Super Kings,Murali Vijay,c  de Villiers b Aravind,,1,,,,,,6,9,1,0,66.66,2011,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/royal-challengers-bangalore-vs-chennai-super-kings-69th-match-501266/full-scorecard
6122,Chennai Super Kings,Ravindra Jadeja,not out,,,,,,,1,25,10,3,1,250,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/sunrisers-hyderabad-vs-chennai-super-kings-29th-match-1216528/full-scorecard
6123,Chennai Super Kings,Dwayne Bravo,b Ahmed,,,1,,,,,0,1,0,0,0,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/sunrisers-hyderabad-vs-chennai-super-kings-29th-match-1216528/full-scorecard
6124,Chennai Super Kings,Deepak Chahar,not out,,,,,,,1,2,2,0,0,100,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/sunrisers-hyderabad-vs-chennai-super-kings-29th-match-1216528/full-scorecard
6125,Delhi Capitals,Prithvi Shaw,b Archer,,,1,,,,,0,1,0,0,0,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/delhi-capitals-vs-rajasthan-royals-30th-match-1216543/full-scorecard
6126,Delhi Capitals,Shikhar Dhawan,c Kartik Tyagi b Gopal,,1,,,,,,57,33,6,2,172.72,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/delhi-capitals-vs-rajasthan-royals-30th-match-1216543/full-scorecard
6127,Delhi Capitals,Ajinkya Rahane,c Uthappa b Archer,,1,,,,,,2,9,0,0,22.22,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/delhi-capitals-vs-rajasthan-royals-30th-match-1216543/full-scorecard
6128,Delhi Capitals,Shreyas Iyer,c Archer b Kartik Tyagi,,1,,,,,,53,43,3,2,123.25,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/delhi-capitals-vs-rajasthan-royals-30th-match-1216543/full-scorecard
6129,Delhi Capitals,Marcus Stoinis,c Tewatia b Archer,,1,,,,,,18,19,1,0,94.73,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/delhi-capitals-vs-rajasthan-royals-30th-match-1216543/full-scorecard
6130,Delhi Capitals,Alex Carey  ,c Archer b Unadkat,,1,,,,,,14,13,0,1,107.69,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/delhi-capitals-vs-rajasthan-royals-30th-match-1216543/full-scorecard
6131,Delhi Capitals,Axar Patel,c Kartik Tyagi b Unadkat,,1,,,,,,7,4,1,0,175,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/delhi-capitals-vs-rajasthan-royals-30th-match-1216543/full-scorecard
6132,Delhi Capitals,Ravichandran Ashwin,not out,,,,,,,1,0,0,0,0,,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/delhi-capitals-vs-rajasthan-royals-30th-match-1216543/full-scorecard
6133,Royal Challengers Bangalore,Aaron Finch,b Ashwin,,,1,,,,,20,18,2,1,111.11,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/royal-challengers-bangalore-vs-kings-xi-punjab-31st-match-1216531/full-scorecard
6134,Royal Challengers Bangalore,Devdutt Padikkal,c Pooran b Arshdeep Singh,,1,,,,,,18,12,1,1,150,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/royal-challengers-bangalore-vs-kings-xi-punjab-31st-match-1216531/full-scorecard
6135,Royal Challengers Bangalore,Virat Kohli,c  Rahul b Mohammed Shami,,1,,,,,,48,39,3,0,123.07,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/royal-challengers-bangalore-vs-kings-xi-punjab-31st-match-1216531/full-scorecard
6136,Royal Challengers Bangalore,Washington Sundar,c Jordan b Ashwin,,1,,,,,,13,14,1,0,92.85,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/royal-challengers-bangalore-vs-kings-xi-punjab-31st-match-1216531/full-scorecard
6137,Royal Challengers Bangalore,Shivam Dube,c  Rahul b Jordan,,1,,,,,,23,19,0,2,121.05,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/royal-challengers-bangalore-vs-kings-xi-punjab-31st-match-1216531/full-scorecard
6138,Royal Challengers Bangalore,AB de Villiers  ,c Hooda b Mohammed Shami,,1,,,,,,2,5,0,0,40,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/royal-challengers-bangalore-vs-kings-xi-punjab-31st-match-1216531/full-scorecard
6139,Royal Challengers Bangalore,Chris Morris,not out,,,,,,,1,25,8,1,3,312.5,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/royal-challengers-bangalore-vs-kings-xi-punjab-31st-match-1216531/full-scorecard
6140,Royal Challengers Bangalore,Isuru Udana,not out,,,,,,,1,10,5,0,1,200,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/royal-challengers-bangalore-vs-kings-xi-punjab-31st-match-1216531/full-scorecard
6141,Kolkata Knight Riders,Rahul Tripathi,c Yadav b Boult,,1,,,,,,7,9,1,0,77.77,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/mumbai-indians-vs-kolkata-knight-riders-32nd-match-1216526/full-scorecard
6142,Kolkata Knight Riders,Shubman Gill,c Pollard b Chahar,,1,,,,,,21,23,2,0,91.3,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/mumbai-indians-vs-kolkata-knight-riders-32nd-match-1216526/full-scorecard
6143,Kolkata Knight Riders,Nitish Rana,c  de Kock b Coulter-Nile,,1,,,,,,5,6,1,0,83.33,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/mumbai-indians-vs-kolkata-knight-riders-32nd-match-1216526/full-scorecard
6144,Kolkata Knight Riders,Dinesh Karthik,b Chahar,,,1,,,,,4,8,1,0,50,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/mumbai-indians-vs-kolkata-knight-riders-32nd-match-1216526/full-scorecard
6145,Kolkata Knight Riders,Eoin Morgan ,not out,,,,,,,1,39,29,2,2,134.48,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/mumbai-indians-vs-kolkata-knight-riders-32nd-match-1216526/full-scorecard
6146,Kolkata Knight Riders,Andre Russell,c  de Kock b Bumrah,,1,,,,,,12,9,1,1,133.33,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/mumbai-indians-vs-kolkata-knight-riders-32nd-match-1216526/full-scorecard
6147,Kolkata Knight Riders,Pat Cummins,not out,,,,,,,1,53,36,5,2,147.22,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/mumbai-indians-vs-kolkata-knight-riders-32nd-match-1216526/full-scorecard
6148,Rajasthan Royals,Robin Uthappa,c Finch b Chahal,,1,,,,,,41,22,7,1,186.36,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/rajasthan-royals-vs-royal-challengers-bangalore-33rd-match-1216522/full-scorecard
6149,Rajasthan Royals,Ben Stokes,c  de Villiers b Morris,,1,,,,,,15,19,2,0,78.94,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/rajasthan-royals-vs-royal-challengers-bangalore-33rd-match-1216522/full-scorecard
6150,Rajasthan Royals,Sanju Samson,c Morris b Chahal,,1,,,,,,9,6,0,1,150,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/rajasthan-royals-vs-royal-challengers-bangalore-33rd-match-1216522/full-scorecard
6151,Rajasthan Royals,Steven Smith,c Shahbaz Ahmed b Morris,,1,,,,,,57,36,6,1,158.33,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/rajasthan-royals-vs-royal-challengers-bangalore-33rd-match-1216522/full-scorecard
6152,Rajasthan Royals,Jos Buttler,c Saini b Morris,,1,,,,,,24,25,1,1,96,2020-21,https://www.espncricinfo.com/series/ipl-2020-21-1210595/rajasthan-royals-vs-royal-challengers-bangalore-33rd-match-1216522/full-scorecard
