Scoreboard_ID,TeamName,BatsmanName,Wicket_Information,Outby_BowlerCatch,Outby_FielderCatch,Outby_Bowled,Outby_LBW,Outby_Runout,Player_RetiredHurt,Player_NotOut,Runs_Scored,Balls_Faced,Fours_hit,Sixes_hit,Strike_Rate,Season/Year,scoreboard_url
3435,Delhi Daredevils,Jean-Paul Duminy,b Pandey,,,1,,,,,5,5,0,0,100,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-delhi-daredevils-2nd-match-829707/full-scorecard
3436,Delhi Daredevils,Nathan Coulter-Nile,b Ashwin,,,1,,,,,5,4,1,0,125,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-delhi-daredevils-2nd-match-829707/full-scorecard
3437,Delhi Daredevils,Amit Mishra,run out ( Dhoni/Nehra),,,,,1,,,4,4,0,0,100,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-delhi-daredevils-2nd-match-829707/full-scorecard
3438,Delhi Daredevils,Imran Tahir,c Raina b Bravo,,1,,,,,,2,2,0,0,100,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-delhi-daredevils-2nd-match-829707/full-scorecard
3439,Delhi Daredevils,Domnic Muthuswami,not out,,,,,,,1,0,0,0,0,,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-delhi-daredevils-2nd-match-829707/full-scorecard
3440,Kings XI Punjab,Virender Sehwag,c  Samson b Southee,,1,,,,,,0,1,0,0,0,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kings-xi-punjab-vs-rajasthan-royals-3rd-match-829709/full-scorecard
3441,Kings XI Punjab,Murali Vijay,run out ( Samson),,,,,1,,,37,32,4,1,115.62,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kings-xi-punjab-vs-rajasthan-royals-3rd-match-829709/full-scorecard
3442,Kings XI Punjab,Wriddhiman Saha,run out ( Samson),,,,,1,,,7,4,1,0,175,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kings-xi-punjab-vs-rajasthan-royals-3rd-match-829709/full-scorecard
3443,Kings XI Punjab,Glenn Maxwell,c Southee b Faulkner,,1,,,,,,7,5,1,0,140,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kings-xi-punjab-vs-rajasthan-royals-3rd-match-829709/full-scorecard
3444,Kings XI Punjab,Axar Patel,b Southee,,,1,,,,,24,28,2,0,85.71,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kings-xi-punjab-vs-rajasthan-royals-3rd-match-829709/full-scorecard
3445,Kings XI Punjab,David Miller,c Faulkner b Kulkarni,,1,,,,,,23,21,3,1,109.52,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kings-xi-punjab-vs-rajasthan-royals-3rd-match-829709/full-scorecard
3446,Kings XI Punjab,George Bailey,c Nair b Faulkner,,1,,,,,,24,18,2,1,133.33,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kings-xi-punjab-vs-rajasthan-royals-3rd-match-829709/full-scorecard
3447,Kings XI Punjab,Mitchell Johnson,c Southee b Faulkner,,1,,,,,,0,4,0,0,0,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kings-xi-punjab-vs-rajasthan-royals-3rd-match-829709/full-scorecard
3448,Kings XI Punjab,Anureet Singh,not out,,,,,,,1,0,3,0,0,0,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kings-xi-punjab-vs-rajasthan-royals-3rd-match-829709/full-scorecard
3449,Kings XI Punjab,Karanveer Singh,not out,,,,,,,1,5,4,1,0,125,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kings-xi-punjab-vs-rajasthan-royals-3rd-match-829709/full-scorecard
3450,Sunrisers Hyderabad,David Warner,c Smith b Pandey,,1,,,,,,53,42,1,3,126.19,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-sunrisers-hyderabad-4th-match-829711/full-scorecard
3451,Sunrisers Hyderabad,Shikhar Dhawan,c Jadeja b Sharma,,1,,,,,,26,18,5,0,144.44,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-sunrisers-hyderabad-4th-match-829711/full-scorecard
3452,Sunrisers Hyderabad,KL Rahul,b Sharma,,,1,,,,,5,8,1,0,62.5,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-sunrisers-hyderabad-4th-match-829711/full-scorecard
3453,Sunrisers Hyderabad,Naman Ojha  ,c Sharma b Ashwin,,1,,,,,,15,11,0,1,136.36,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-sunrisers-hyderabad-4th-match-829711/full-scorecard
3454,Sunrisers Hyderabad,Ravi Bopara,b Bravo,,,1,,,,,22,15,0,2,146.66,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-sunrisers-hyderabad-4th-match-829711/full-scorecard
3455,Sunrisers Hyderabad,Kane Williamson,not out,,,,,,,1,26,18,1,1,144.44,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-sunrisers-hyderabad-4th-match-829711/full-scorecard
3456,Sunrisers Hyderabad,Karn Sharma,c Raina b Bravo,,1,,,,,,4,6,0,0,66.66,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-sunrisers-hyderabad-4th-match-829711/full-scorecard
3457,Sunrisers Hyderabad,Parvez Rasool,not out,,,,,,,1,2,2,0,0,100,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-sunrisers-hyderabad-4th-match-829711/full-scorecard
3458,Royal Challengers Bangalore,Chris Gayle,run out (Pandey/ Uthappa),,,,,1,,,96,56,7,7,171.42,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-royal-challengers-bangalore-5th-match-829713/full-scorecard
3459,Royal Challengers Bangalore,Virat Kohli,c  Uthappa b Morkel,,1,,,,,,13,15,0,1,86.66,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-royal-challengers-bangalore-5th-match-829713/full-scorecard
3460,Royal Challengers Bangalore,Dinesh Karthik,b Pathan,,,1,,,,,6,8,1,0,75,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-royal-challengers-bangalore-5th-match-829713/full-scorecard
3461,Royal Challengers Bangalore,Mandeep Singh,b Pathan,,,1,,,,,6,3,0,1,200,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-royal-challengers-bangalore-5th-match-829713/full-scorecard
3462,Royal Challengers Bangalore,AB de Villiers,st  Uthappa b Cariappa,,,,,,,,28,13,3,2,215.38,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-royal-challengers-bangalore-5th-match-829713/full-scorecard
3463,Royal Challengers Bangalore,Daren Sammy,st  Uthappa b Shakib Al Hasan,,,,,,,,7,9,0,0,77.77,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-royal-challengers-bangalore-5th-match-829713/full-scorecard
3464,Royal Challengers Bangalore,Sean Abbott,run out (Morkel/Shakib Al Hasan),,,,,1,,,1,4,0,0,25,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-royal-challengers-bangalore-5th-match-829713/full-scorecard
3465,Royal Challengers Bangalore,Harshal Patel,not out,,,,,,,1,9,4,0,1,225,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-royal-challengers-bangalore-5th-match-829713/full-scorecard
3466,Royal Challengers Bangalore,Abu Nechim,not out,,,,,,,1,5,2,1,0,250,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-royal-challengers-bangalore-5th-match-829713/full-scorecard
3467,Rajasthan Royals,Ajinkya Rahane,b Imran Tahir,,,1,,,,,47,39,2,3,120.51,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-rajasthan-royals-6th-match-829715/full-scorecard
3468,Rajasthan Royals,Sanju Samson,c Yuvraj Singh b Mathews,,1,,,,,,11,12,1,0,91.66,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-rajasthan-royals-6th-match-829715/full-scorecard
3469,Rajasthan Royals,Steven Smith,c Agarwal b Mishra,,1,,,,,,10,9,2,0,111.11,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-rajasthan-royals-6th-match-829715/full-scorecard
3470,Rajasthan Royals,Karun Nair,st  Jadhav b Mishra,,,,,,,,20,12,3,0,166.66,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-rajasthan-royals-6th-match-829715/full-scorecard
3471,Rajasthan Royals,Stuart Binny,lbw b Imran Tahir,,,,1,,,,1,2,0,0,50,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-rajasthan-royals-6th-match-829715/full-scorecard
3472,Rajasthan Royals,Deepak Hooda,c Mathews b Imran Tahir,,1,,,,,,54,25,3,4,216,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-rajasthan-royals-6th-match-829715/full-scorecard
3473,Rajasthan Royals,James Faulkner,b Imran Tahir,,,1,,,,,17,11,2,0,154.54,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-rajasthan-royals-6th-match-829715/full-scorecard
3474,Rajasthan Royals,Chris Morris,not out,,,,,,,1,13,6,1,1,216.66,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-rajasthan-royals-6th-match-829715/full-scorecard
3475,Rajasthan Royals,Tim Southee,not out,,,,,,,1,7,4,1,0,175,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-rajasthan-royals-6th-match-829715/full-scorecard
3476,Mumbai Indians,Rohit Sharma,lbw b Sandeep Sharma,,,,1,,,,0,2,0,0,0,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-kings-xi-punjab-7th-match-829717/full-scorecard
3477,Mumbai Indians,Aaron Finch,b Johnson,,,1,,,,,8,14,1,0,57.14,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-kings-xi-punjab-7th-match-829717/full-scorecard
3478,Mumbai Indians,Aditya Tare,c Vijay b Anureet Singh,,1,,,,,,7,10,0,0,70,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-kings-xi-punjab-7th-match-829717/full-scorecard
3479,Mumbai Indians,Ambati Rayudu,c  Saha b Johnson,,1,,,,,,13,19,2,0,68.42,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-kings-xi-punjab-7th-match-829717/full-scorecard
3480,Mumbai Indians,Corey Anderson,st  Saha b Patel,,,,,,,,5,11,1,0,45.45,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-kings-xi-punjab-7th-match-829717/full-scorecard
3481,Mumbai Indians,Kieron Pollard,c Miller b Patel,,1,,,,,,20,21,1,1,95.23,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-kings-xi-punjab-7th-match-829717/full-scorecard
3482,Mumbai Indians,Jagadeesha Suchith,not out,,,,,,,1,34,21,4,2,161.9,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-kings-xi-punjab-7th-match-829717/full-scorecard
3483,Mumbai Indians,Harbhajan Singh,c Sandeep Sharma b Anureet Singh,,1,,,,,,64,24,5,6,266.66,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-kings-xi-punjab-7th-match-829717/full-scorecard
3484,Mumbai Indians,Vinay Kumar,not out,,,,,,,1,0,0,0,0,,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-kings-xi-punjab-7th-match-829717/full-scorecard
3485,Sunrisers Hyderabad,David Warner,lbw b Chahal,,,,1,,,,57,27,6,4,211.11,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/royal-challengers-bangalore-vs-sunrisers-hyderabad-8th-match-829719/full-scorecard
3486,Sunrisers Hyderabad,Shikhar Dhawan,not out,,,,,,,1,50,42,4,2,119.04,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/royal-challengers-bangalore-vs-sunrisers-hyderabad-8th-match-829719/full-scorecard
3487,Sunrisers Hyderabad,Kane Williamson,st  Karthik b Chahal,,,,,,,,5,9,0,0,55.55,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/royal-challengers-bangalore-vs-sunrisers-hyderabad-8th-match-829719/full-scorecard
3488,Sunrisers Hyderabad,KL Rahul,not out,,,,,,,1,44,28,4,1,157.14,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/royal-challengers-bangalore-vs-sunrisers-hyderabad-8th-match-829719/full-scorecard
3489,Rajasthan Royals,Ajinkya Rahane,c Anderson b Gopal,,1,,,,,,46,39,4,0,117.94,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/rajasthan-royals-vs-mumbai-indians-9th-match-829721/full-scorecard
3490,Rajasthan Royals,Sanju Samson,c Sharma b Vinay Kumar,,1,,,,,,17,16,3,0,106.25,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/rajasthan-royals-vs-mumbai-indians-9th-match-829721/full-scorecard
3491,Rajasthan Royals,Steven Smith,not out,,,,,,,1,79,53,8,1,149.05,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/rajasthan-royals-vs-mumbai-indians-9th-match-829721/full-scorecard
3492,Rajasthan Royals,Deepak Hooda,b Malinga,,,1,,,,,13,4,0,2,325,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/rajasthan-royals-vs-mumbai-indians-9th-match-829721/full-scorecard
3493,Rajasthan Royals,James Faulkner,not out,,,,,,,1,6,6,0,0,100,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/rajasthan-royals-vs-mumbai-indians-9th-match-829721/full-scorecard
3494,Delhi Daredevils,Mayank Agarwal,b Anureet Singh,,,1,,,,,68,48,7,2,141.66,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kings-xi-punjab-vs-delhi-daredevils-10th-match-829725/full-scorecard
3495,Delhi Daredevils,Shreyas Iyer,c Anureet Singh b Sandeep Sharma,,1,,,,,,6,5,1,0,120,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kings-xi-punjab-vs-delhi-daredevils-10th-match-829725/full-scorecard
3496,Delhi Daredevils,Jean-Paul Duminy,run out (Patel),,,,,1,,,21,19,3,0,110.52,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kings-xi-punjab-vs-delhi-daredevils-10th-match-829725/full-scorecard
3497,Delhi Daredevils,Yuvraj Singh,c Sandeep Sharma b Anureet Singh,,1,,,,,,54,39,5,3,138.46,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kings-xi-punjab-vs-delhi-daredevils-10th-match-829725/full-scorecard
3498,Delhi Daredevils,Angelo Mathews,not out,,,,,,,1,6,4,1,0,150,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kings-xi-punjab-vs-delhi-daredevils-10th-match-829725/full-scorecard
3499,Delhi Daredevils,Kedar Jadhav,c Anureet Singh b Patel,,1,,,,,,3,5,0,0,60,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kings-xi-punjab-vs-delhi-daredevils-10th-match-829725/full-scorecard
3500,Delhi Daredevils,Manoj Tiwary,not out,,,,,,,1,0,0,0,0,,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kings-xi-punjab-vs-delhi-daredevils-10th-match-829725/full-scorecard
3501,Rajasthan Royals,Ajinkya Rahane,b Boult,,,1,,,,,62,56,9,0,110.71,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/sunrisers-hyderabad-vs-rajasthan-royals-11th-match-829727/full-scorecard
3502,Rajasthan Royals,Sanju Samson,c  Ojha b Bopara,,1,,,,,,26,30,2,0,86.66,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/sunrisers-hyderabad-vs-rajasthan-royals-11th-match-829727/full-scorecard
3503,Rajasthan Royals,Steven Smith,c Warner b Sharma,,1,,,,,,13,10,2,0,130,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/sunrisers-hyderabad-vs-rajasthan-royals-11th-match-829727/full-scorecard
3504,Rajasthan Royals,Karun Nair,c & b Bopara,1,,,,,,,1,5,0,0,20,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/sunrisers-hyderabad-vs-rajasthan-royals-11th-match-829727/full-scorecard
3505,Rajasthan Royals,Stuart Binny,not out,,,,,,,1,16,14,1,0,114.28,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/sunrisers-hyderabad-vs-rajasthan-royals-11th-match-829727/full-scorecard
3506,Rajasthan Royals,James Faulkner,not out,,,,,,,1,6,5,1,0,120,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/sunrisers-hyderabad-vs-rajasthan-royals-11th-match-829727/full-scorecard
3507,Chennai Super Kings,Dwayne Smith,c Sharma b Harbhajan Singh,,1,,,,,,62,30,8,4,206.66,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-chennai-super-kings-12th-match-829729/full-scorecard
3508,Chennai Super Kings,Brendon McCullum,c Vinay Kumar b Harbhajan Singh,,1,,,,,,46,20,6,2,230,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-chennai-super-kings-12th-match-829729/full-scorecard
3509,Chennai Super Kings,Suresh Raina,not out,,,,,,,1,43,29,4,2,148.27,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-chennai-super-kings-12th-match-829729/full-scorecard
3510,Chennai Super Kings,Faf du Plessis,b Malinga,,,1,,,,,11,13,2,0,84.61,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-chennai-super-kings-12th-match-829729/full-scorecard
3511,Chennai Super Kings,MS Dhoni ,c & b Pollard,1,,,,,,,3,6,0,0,50,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-chennai-super-kings-12th-match-829729/full-scorecard
3512,Chennai Super Kings,Dwayne Bravo,not out,,,,,,,1,13,5,1,1,260,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-chennai-super-kings-12th-match-829729/full-scorecard
3513,Sunrisers Hyderabad,David Warner,c & b Duminy,1,,,,,,,28,20,4,0,140,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/sunrisers-hyderabad-vs-delhi-daredevils-13th-match-829731/full-scorecard
3514,Sunrisers Hyderabad,Shikhar Dhawan,b Duminy,,,1,,,,,18,18,3,0,100,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/sunrisers-hyderabad-vs-delhi-daredevils-13th-match-829731/full-scorecard
3515,Sunrisers Hyderabad,Ravi Bopara,c Tiwary b Duminy,,1,,,,,,41,30,1,3,136.66,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/sunrisers-hyderabad-vs-delhi-daredevils-13th-match-829731/full-scorecard
3516,Sunrisers Hyderabad,KL Rahul,b Mathews,,,1,,,,,24,21,0,2,114.28,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/sunrisers-hyderabad-vs-delhi-daredevils-13th-match-829731/full-scorecard
3517,Sunrisers Hyderabad,Naman Ojha  ,c Duminy b Imran Tahir,,1,,,,,,12,10,1,0,120,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/sunrisers-hyderabad-vs-delhi-daredevils-13th-match-829731/full-scorecard
3518,Sunrisers Hyderabad,Eoin Morgan,b Duminy,,,1,,,,,1,2,0,0,50,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/sunrisers-hyderabad-vs-delhi-daredevils-13th-match-829731/full-scorecard
3519,Sunrisers Hyderabad,Ashish Reddy,run out (Coulter-Nile),,,,,1,,,15,8,1,1,187.5,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/sunrisers-hyderabad-vs-delhi-daredevils-13th-match-829731/full-scorecard
3520,Sunrisers Hyderabad,Karn Sharma,c Mathews b Coulter-Nile,,1,,,,,,19,10,0,2,190,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/sunrisers-hyderabad-vs-delhi-daredevils-13th-match-829731/full-scorecard
